Column1,특성추출(가중치순 상위 50개),종목명
1644,"삼성증권,DJSI,한국,지속가능성,아시아퍼시픽,다우존스,금융사,거버넌스,오세아니아,아시아,최장수,ESG,기업,지수,상위,평가,편입,세계",삼성증권
1645,"DJSI,삼성증권,한국,아시아퍼시픽,금융사,지속가능성,다우존스,거버넌스,환경적,증권사,금융서비스,관계자,오세아니아,한국지수,금융권,아시아,최장수",삼성증권
1646,"삼성증권,DJSI,금융사,한국,지속가능성,다우존스,아시아퍼시픽,거버넌스,증권사,환경적,금융서비스,관계자,금융권,ESG,지수,연속,편입,평가,기업,세계,지속,사회,금융,수준,지표",삼성증권
1647,"에프앤가이드,투자자,수요예측,7000원,공모밴드,기관투자,114억,경쟁률,코스닥,B2C,공모주,김군호,사업자,빅데이터,마이데이터,지배구조,삼성증권,인수회사,인공지능,신기술,신영증권,예정일,종합금융정보업체,경쟁력,B2B시장,성장성,주관사",신영증권
1648,"에프앤가이드,투자자,수요예측,7000원,114억,공모밴드,빅데이터,코스닥,인공지능,B2C,김군호,투자자들,사업자,지배구조,삼성증권,인수회사,마이데이터,경쟁률,신영증권,예정일,B2B시장,성장성,경쟁력,사업영역,주관사",신영증권
1649,"자본주의,증권사,삼성증권,연구원,증권사들,신흥국,선진국,양극화,신동준,코로나19,코스피지수,OO,ESG,메가트렌드,일본,코로나바이러스,신세계,박소연,공공자본주의,한국투자증권,유승민,JP",신세계
1650,"ESG,코리아,뉴딜,우리글로벌자산운용,벤치마크인,김동호,한국판,코로나,우리글로벌,기업들,증권자,지배구조,삼성증권,한국투자증권,한화투자증권,하이투자증권,유안타증권,시중은행,키움증권",한화투자증권
1651,"코리아,ESG,뉴딜,우리글로벌자산운용,김동호,지배구조,미국,코스피,코로나,우리글로벌,증권자,증권사,한국포스증권,키움증권,유안타증권,하이투자증권,한화투자증권,삼성증권,한국투자증권,시중은행,대구은행,설정일",한화투자증권
1652,"국민은행,1위,3위,5위,농협은행,4위,2위,KB,삼성증권,코로나19,우리카드,온라인,삼성카드,신한,롯데,수성,소비자,국민카드",삼성카드
1653,"미국,ESG,뉴딜,퍼시픽,김도현,민주당,서울,산불원인,삼성증권,도널드,지배구조,RATE,상장지수펀드,RETURN,코로나19,버핏,스탠다드앤푸어스,워렌,바이든,무역정책",삼성증권
1654,"ESG,관계자,삼성증권,리서치센터,연구소,금융사,위원회,포스코,이사회,국제금융공사,적도원칙,KB,좌지우지,ESG그룹,미국,전사적,증권업계,시중은행,대규모",삼성증권
1655,"ESG,우리자산운용,채권형,ESG목적발행채권,책임투자,최영권,자산운용,운용전략,펀드명,전문가,관계자,상장기업,우리하이플러스,ESG투자,삼성증권,신영증권,미래에셋대우,대구은행,우리은행,유진투자증권,투자자,투자자들",신영증권
1656,"신한E주총,신금투,증권사,신한금융투자,발행사,의결권,온라인,신한,이용료,ESG,신한금융,거버넌스,이영창,발행회사,삼성증권,신금,미래에셋,주주명부,주주총회,관계자,PC,IB,한국예탁결제원,서비스,주주,회사,구축,플랫폼,경영",삼성증권
1657,"ESG,삼성증권,투자자,연구소,관계자,미국,기관투자자,국민연금,보고서,자동차,주요국,지배구조,1180조,EU,전기차,불공정,채용절차,순이익,배터리회사,의사결정,목표주가,재무현황,유로,유럽연합,증권사들,1조,하도급,81조,증권회사,이사회",삼성증권
1658,"호주,삼성증권,삼성,금융사,AAPT,환경단체,한국,한정수,삼척,금융사들,카마이클,석탄터미널,한국인프라자산운용,한국투자증권,아다니,불매운동,발전소,기후변화,석탄사업,자금지원",삼성증권
1659,"사업부,상반기,1위,푸르덴셜생명,코엔텍,모건,리그테이블,투자자,JP모건,2조,거래액,김앤장,태평양,코로나19,매그나칩반도체,삼성증권",코엔텍
1660,"코어시빅,미국,교도소,임차료,부동산,삼성증권,코로나19,피치,배당금,이경자,코로나바이러스,뉴욕증권거래소",삼성증권
1661,"연평균,부동산,크레디트스위스,주식시장,신영증권,김학균,삼성증권,지배구조,투자처,한국인,투자자들,투자자,투자법,5000억,코스피,센터장,40조",신영증권
1662,"센터장,리서치센터장,유승창,리서치센터,97세대,ESG,본부장,김지산,하이투자증권,이창목,전문가,40대,키움증권,공동센터장,86세대,조용준,삼성증권,신지윤",키움증권
1663,"삼성카드,ESG,빅데이터,투자자,카드사,금융지원,ESG경영,카드사들,비재무적,코로나19,쇼핑몰",삼성카드
1664,"ESG,삼성카드,1000억,가맹점,딜로이트,금융서비스,지배구조,안진회계법인,관계자,채권,사회,가치,인증,발행,차량,증대,만기,규모,서비스,금융,지배,지원,구조,기관,체계,중소,관리,환경,중점,제공",삼성카드
1665,"안진,딜로이트,ESG,삼성카드,가맹점,지배구조,회계법인,금융서비스,투자자,1000억,채권,지원,금융,인증,만기,중소,차량,발행,규모,계획,활용,자금,사회,지배,회계,서비스,환경,체계,구조,모집,기관,법인,관리,제시",삼성카드
1666,"ESG,삼성카드,친환경,1000억,투자자,가맹점,금융지원,딜로이트,지배구조,안진회계법인,금융서비스,관계자,발행자금,채권,발행,자금,사회,지원,경영,가치,규모,인증,금융,사용",삼성카드
1667,"삼성카드,ESG,1000억,투자자,가맹점,지배구조,딜로이트,금융서비스,금융지원,안진회계법인,GOVERNANCE,ENVIRONMENTAL,SOCIAL,채권,사회,발행,가치,창출,금융,중소,인증,규모,활용,자금,차량,만기",삼성카드
1668,"ESG,삼성카드,가맹점,1000억,수소차,딜로이트,지배구조,안진회계법인,관계자,채권,발행,자금,인증,사회,경영,규모,지급,서비스,가치,중소,만기,관심,창출,추진,전기,지속,계획,카드,지배,대금,안정,금융",삼성카드
1669,"ESG,삼성카드,투자자,가맹점,ESG채권,금융지원,1000억,딜로이트,금융서비스,지배구조,안진회계법인,발행금리,관계자,ESG경영활동,채권,사회,발행,가치,지원,자금,인증,금융,경영,규모,중소",삼성카드
1670,"ESG,삼성카드,가맹점,투자자,ESG채권,1000억,금융지원,딜로이트,금융서비스,안진회계법인,환경,,환경,사회,지배구조,관계자,ESG경영활동,채권,가치,사회,지원,발행,자금,규모,인증,금융,경영,중소",삼성카드
1671,"ESG,삼성카드,투자자,가맹점,1000억,ESG채권,금융지원,지배구조,딜로이트,금융서비스,안진회계법인,관계자,GOVERNANCE,ESG경영활동,ENVIRONMENTAL,SOCIAL,채권,가치,사회,지원,자금,발행,인증",삼성카드
1672,"ESG,삼성카드,ESG채권,가맹점,투자자,금융지원,지배구조,딜로이트,금융서비스,안진회계법인,1000억,관계자,GOVERNANCE,ESG경영활동,ENVIRONMENTAL,SOCIAL,채권,사회,가치,지원,자금,발행,인증,금융,규모",삼성카드
1673,"삼성카드,ESG,가맹점,딜로이트,코로나19,지배구조,금융서비스,안진회계법인,ESG채권,관계자,채권,발행,지원,금융,사회,경영,인증,가치,중소,규모,활용",삼성카드
1674,"ESG,삼성카드,투자금,가맹점,1000억,금융지원,금융서비스,딜로이트,지배구조,안진회계법인,관계자,ESG경영활동,채권,지원,가치,사회,발행,규모,사용,인증,경영,차량,중소,금융",삼성카드
1675,"ESG,삼성카드,1000억,가맹점,투자금,ESG채권,금융서비스,금융지원,지배구조,딜로이트,안진회계법인,관계자,GOVERNANCE,ESG경영활동,ENVIRONMENTAL,SOCIAL,채권,지원,발행,사회,가치",삼성카드
1676,"ESG,삼성카드,1000억,가맹점,투자자,ESG채권,금융지원,딜로이트,금융서비스,지배구조,안진회계법인,관계자,채권,가치,사회,지원,발행,자금,인증,활용,금융,경영,서비스,규모",삼성카드
1677,"ESG,삼성카드,투자자,가맹점,1000억,금융지원,딜로이트,금융서비스,안진회계법인,지배구조,관계자,ESG채권,채권,사회,발행,가치,지원,경영,자금,인증,활용,금융,서비스",삼성카드
1678,"미호천,청주공장,배출총량,청주,협약식,사업장,지자체,금강청,미호종개,삼성,청주시,BOD,금강유역환경청,충청북도,박하준,삼양패키징,배출업소,정식품,오리온,중요성,청주국제에코,그린뉴딜",오리온
1679,"삼영무역,돌턴,주주명부,의결권,돌턴인베스트먼트,임성윤,시니어,순이익,에실,미국,조성민,저평가,위임장",삼영무역
1680,"치료제,셀트리온,강북,서비스업,코로나19,한국,항체치료제,1억,소상공인,2배,조건부,중위가격,유럽,4억,종사자,일각선",셀트리온
1681,"전문가,인사이트,팬데믹,통찰력,세계지식포럼,팬데노믹스,전문가들,생존법,래리,헤네시,셀트리온,코로나,상대적,10배,기술주,유럽",셀트리온
1682,"코스피,뉴딜,탄소배출량,뉴딜지수,배출량,거래소,보고서,ESG,수익률,매출액,가중치,자회사,코스닥,한국판,편입비중,하이닉스,삼성,기아차,셀트리온,지속가능경영보고서,인덱스펀드,트루코스트,스튜디오드래곤,지배구조,알테오젠,다우존스,기관투자자들,씨젠,스탠더드앤드푸어스,상관관계,이시즈,투자자",알테오젠
1683,"테슬라,투자자,2030세대,유튜브,미국,4060세대,밀레니얼,투자금,테마주,토니,1000만,투자자들,월요일,근로소득,분석법,도널드,스타크,현실판,셀트리온",셀트리온
1684,"신한카드,신신당부,신세계백화점,함깨가치,대한민국,백화점,특산품,경북,전남,사은품,소비자,완도,신세계,신신,함깨,경북산,기름세트,행사용,멸치세트,활성화",신세계
1685,"신한카드,신신당부,신세계백화점,함깨가치,경북,전남,특산품,사은품,백화점,신세계,활성화,함깨,다음달,대한민국,경북산,기름세트,행사용,멸치세트,구체화,중소벤처기업부,기업부,감염증,신한금융그룹",신세계
1686,"관계자,편의점,온라인,보냉재,삼각김밥,폐기물,포장재,소비자,재사용,유통기한,영양제,롯데마트,알비백,신세계,친환경,롯데,보고서,SSG닷컴",신세계
1687,"투자금,연구원,ESG,SRI펀드,워싱,한광열,이재선,SRI,수익률,테마펀드,미국,바이든,신영증권,에프앤가이드,설정액,대유행,오광영,사회책임투자",신영증권
1688,"한국,선진국,코스피,연기금,MSCI,가능성,위험자산,이효섭,그간,외국인,경쟁력,60조,신영증권,김학균",신영증권
1689,"한국,코스피,선진국,센터장,MSCI,이효섭,연기금,신흥국,신영증권,김학균,10위,9위",신영증권
1690,"코스피,센터장,코로나19,발병,투자자,순이익,그간,내년도,신영증권,김학균,지배구조,실물경제,4위",신영증권
1691,"코스피,센터장,한국,투자자,경신,코로나19,개인투자자들,감염증,원동력,외국인,134조,상승률,최고치,현대차,성장세,지배구조,신영증권,김학균",신영증권
1692,"선진국,코스피,연기금,우리나라,위험자산,이효섭,센터장,그동안,저평가,경쟁력,60조,신영증권,김학균,가능성,外人",신영증권
1693,"바이든,가능성,미국,민주당,신영증권,공화당,센터장,중앙은행",신영증권
1694,"유럽,ESG,일본,자본주의,미국,영향력,연기금,코로나19,도시화,수익률,가치지향적,뉴딜,투자자,한국,재정지출,신영증권,활성화,빅테크,10여년,팬데믹",신영증권
1695,"폐기물,건설사,1조,신영증권,사모펀드,코엔텍,아이에스동서,미국,SK건설",코엔텍
1696,"ESG,BOND,증권사,연구원,김유진,한국투자증권,연구소,투자업,증권사들,오광영,파슬,신영증권,지배구조,금융투자업계",신영증권
1697,"공모주,배당주,만큼,코로나19,연구원,상반기,공모주펀드,코스피,김훈길,바이오팜,투자자,ESG,전문가,저금리,우량주,수익률,사모펀드,코로나바이러스,유안타증권,경쟁률,ESG펀드,김후정,오광영,신영증권",유안타증권
1698,"증가세,코로나19,설정액,상반기,MMF,부동산형,신영증권,연구원,감소세,부동산",신영증권
1699,"신한,CEO,신한금융,계열사,신한은행,오렌지라이프,부사장,신한지주,금융권,진옥동,자회사,임영진,관계자,부문장,코로나19,신한캐피탈,부여,신한라이프,성대규",신한지주
1700,"우리금융그룹,손태승,자사주,우리금융,우리금융지주,자회사들,관계자,창출력,그룹사,기여도,5000주,지배구조,기업가치,자신감,1만,신한지주,4만,경쟁사,저축은행,금융지주,3만,코로나19,자회사,아주캐피탈,견조,은행주",우리금융지주
1701,"신한지주,오렌지라이프,만큼,위원회,자회사,순이익,진옥동,보험사,신한생명,신한카드,신한금융지주,계열사,CEO,신한은행,코로나19,은행장,신한라이프,가능성,자경위,임영진",신한지주
